AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,LEAWOOD GARDENS,Y,5150,,,
,,,PICCADILLY,Y,5151,,,
,,,CLELAND,Y,5152,,,
,,,CRAFERS,Y,5152,,,
,,,CRAFERS WEST,Y,5152,,,
,,,MOUNT LOFTY,Y,5152,,,
,,,STIRLING,Y,5152,,,
,,,BIGGS FLAT,Y,5153,,,
,,,BRADBURY,Y,5153,,,
,,,CHAPEL HILL,Y,5153,,,
,,,ECHUNGA,Y,5153,,,
,,,FLAXLEY,Y,5153,,,
,,,GREEN HILLS RANGE,Y,5153,,,
,,,HEATHFIELD,Y,5153,,,
,,,IRONBANK,Y,5153,,,
,,,JUPITER CREEK,Y,5153,,,
,,,LONGWOOD,Y,5153,,,
,,,MACCLESFIELD,Y,5153,,,
,,,MYLOR,Y,5153,,,
,,,SCOTT CREEK,Y,5153,,,
,,,ALDGATE,Y,5154,,,
,,,BRIDGEWATER,Y,5155,,,
,,,MOUNT GEORGE,Y,5155,,,
,,,UPPER STURT,Y,5156,,,
,,,ASHBOURNE,Y,5157,,,
,,,BULL CREEK,Y,5157,,,
,,,CHERRY GARDENS,Y,5157,,,
,,,CLARENDON,Y,5157,,,
,,,COROMANDEL EAST,Y,5157,,,
,,,DORSET VALE,Y,5157,,,
,,,KANGARILLA,Y,5157,,,
,,,MCHARG CREEK,Y,5157,,,
,,,HALLETT COVE,Y,5158,,,
,,,O’HALLORAN HILL,Y,5158,,,
,,,O'HALLORAN HILL,Y,5158,,,
,,,O'HALLORAN HILL DC,Y,5158,,,
,,,SHEIDOW PARK,Y,5158,,,
,,,TROTT PARK,Y,5158,,,
,,,ABERFOYLE PARK,Y,5159,,,
,,,CHANDLERS HILL,Y,5159,,,
,,,FLAGSTAFF HILL,Y,5159,,,
,,,HAPPY VALLEY,Y,5159,,,
,,,LONSDALE,Y,5160,,,
,,,LONSDALE DC,Y,5160,,,
,,,PORT STANVAC,Y,5160,,,
,,,OLD REYNELLA,Y,5161,,,
,,,REYNELLA,Y,5161,,,
,,,REYNELLA EAST,Y,5161,,,
,,,MORPHETT VALE,Y,5162,,,
,,,WOODCROFT,Y,5162,,,
,,,HACKHAM,Y,5163,,,
,,,HACKHAM WEST,Y,5163,,,
,,,HUNTFIELD HEIGHTS,Y,5163,,,
,,,ONKAPARINGA HILLS,Y,5163,,,
,,,CHRISTIE DOWNS,Y,5164,,,
,,,CHRISTIES BEACH,Y,5165,,,
,,,CHRISTIES BEACH NORTH,Y,5165,,,
,,,O’SULLIVAN BEACH,Y,5166,,,
,,,O'SULLIVAN BEACH,Y,5166,,,
,,,PORT NOARLUNGA,Y,5167,,,
,,,PORT NOARLUNGA SOUTH,Y,5167,,,
,,,NOARLUNGA CENTRE,Y,5168,,,
,,,NOARLUNGA DOWNS,Y,5168,,,
,,,OLD NOARLUNGA,Y,5168,,,
,,,MOANA,Y,5169,,,
,,,SEAFORD,Y,5169,,,
,,,SEAFORD HEIGHTS,Y,5169,,,
,,,SEAFORD MEADOWS,Y,5169,,,
,,,SEAFORD RISE,Y,5169,,,
,,,MASLIN BEACH,Y,5170,,,
,,,BLEWITT SPRINGS,Y,5171,,,
,,,MCLAREN FLAT,Y,5171,,,
,,,MCLAREN VALE,Y,5171,,,
,,,PEDLER CREEK,Y,5171,,,
,,,TATACHILLA,Y,5171,,,
,,,DINGABLEDINGA,Y,5172,,,
,,,HOPE FOREST,Y,5172,,,
,,,KUITPO,Y,5172,,,
,,,KUITPO COLONY,Y,5172,,,
,,,KYEEMA,Y,5172,,,
,,,MONTARRA,Y,5172,,,
,,,PAGES FLAT,Y,5172,,,
,,,THE RANGE,Y,5172,,,
,,,WHITES VALLEY,Y,5172,,,
,,,WILLUNGA,Y,5172,,,
,,,WILLUNGA HILL,Y,5172,,,
,,,WILLUNGA SOUTH,Y,5172,,,
,,,YUNDI,Y,5172,,,
,,,ALDINGA,Y,5173,,,
,,,ALDINGA BEACH,Y,5173,,,
,,,PORT WILLUNGA,Y,5173,,,
,,,SILVER SANDS,Y,5173,,,
,,,SELLICKS BEACH,Y,5174,,,
,,,SELLICKS HILL,Y,5174,,,
,,,BLACKFELLOWS CREEK,Y,5201,,,
,,,KUITPO,Y,5201,,,
,,,MEADOWS,Y,5201,,,
,,,PARIS CREEK,Y,5201,,,
,,,PROSPECT HILL,Y,5201,,,
,,,HINDMARSH TIERS,Y,5202,,,
,,,MYPONGA,Y,5202,,,
,,,MYPONGA BEACH,Y,5202,,,
,,,BALD HILLS,Y,5203,,,
,,,PARAWA,Y,5203,,,
,,,TORRENS VALE,Y,5203,,,
,,,TUNKALILLA,Y,5203,,,
,,,WATTLE FLAT,Y,5203,,,
,,,YANKALILLA,Y,5203,,,
,,,CAPE JERVIS,Y,5204,,,
,,,CARRICKALINGA,Y,5204,,,
,,,DEEP CREEK,Y,5204,,,
,,,DELAMERE,Y,5204,,,
,,,HAY FLAT,Y,5204,,,
,,,NORMANVILLE,Y,5204,,,
,,,RAPID BAY,Y,5204,,,
,,,SECOND VALLEY,Y,5204,,,
,,,SILVERTON,Y,5204,,,
