AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,CAMBRIDGE,Y,7170,,,
,,,MOUNT RUMNEY,Y,7170,,,
,,,ROCHES BEACH,Y,7170,,,
,,,SEVEN MILE BEACH,Y,7170,,,
,,,MIDWAY POINT,Y,7171,,,
,,,PENNA,Y,7171,,,
,,,NUGENT,Y,7172,,,
,,,ORIELTON,Y,7172,,,
,,,PAWLEENA,Y,7172,,,
,,,SORELL,Y,7172,,,
,,,WATTLE HILL,Y,7172,,,
,,,CARLTON,Y,7173,,,
,,,CARLTON RIVER,Y,7173,,,
,,,CONNELLYS MARSH,Y,7173,,,
,,,DODGES FERRY,Y,7173,,,
,,,FORCETT,Y,7173,,,
,,,LEWISHAM,Y,7173,,,
,,,PRIMROSE SANDS,Y,7173,,,
,,,COPPING,Y,7174,,,
,,,BREAM CREEK,Y,7175,,,
,,,MARION BAY,Y,7175,,,
,,,KELLEVIE,Y,7176,,,
,,,BOOMER BAY,Y,7177,,,
,,,DUNALLEY,Y,7177,,,
,,,MURDUNNA,Y,7178,,,
,,,EAGLEHAWK NECK,Y,7179,,,
,,,TARANNA,Y,7180,,,
,,,CAPE PILLAR,Y,7182,,,
,,,FORTESCUE,Y,7182,,,
,,,PORT ARTHUR,Y,7182,,,
,,,HIGHCROFT,Y,7183,,,
,,,CAPE RAOUL,Y,7184,,,
,,,NUBEENA,Y,7184,,,
,,,STORMLEA,Y,7184,,,
,,,WHITE BEACH,Y,7184,,,
,,,PREMAYDENA,Y,7185,,,
,,,SALTWATER RIVER,Y,7186,,,
,,,SLOPING MAIN,Y,7186,,,
,,,KOONYA,Y,7187,,,
,,,APSLAWN,Y,7190,,,
,,,BUCKLAND,Y,7190,,,
,,,CRANBROOK,Y,7190,,,
,,,DOLPHIN SANDS,Y,7190,,,
,,,LITTLE SWANPORT,Y,7190,,,
,,,MARIA ISLAND,Y,7190,,,
,,,ORFORD,Y,7190,,,
,,,PONTYPOOL,Y,7190,,,
,,,RHEBAN,Y,7190,,,
,,,ROCKY HILLS,Y,7190,,,
,,,RUNNYMEDE,Y,7190,,,
,,,SPRING BEACH,Y,7190,,,
,,,SWANSEA,Y,7190,,,
,,,TRIABUNNA,Y,7190,,,
,,,ROSS,Y,7209,,,
,,,TOOMS LAKE,Y,7209,,,
,,,CAMPBELL TOWN,Y,7210,,,
,,,LAKE LEAKE,Y,7210,,,
,,,CLEVELAND,Y,7211,,,
,,,CONARA,Y,7211,,,
,,,EPPING FOREST,Y,7211,,,
,,,BEN LOMOND,Y,7212,,,
,,,BLESSINGTON,Y,7212,,,
,,,BURNS CREEK,Y,7212,,,
,,,DEDDINGTON,Y,7212,,,
,,,EVANDALE,Y,7212,,,
,,,NILE,Y,7212,,,
,,,UPPER BLESSINGTON,Y,7212,,,
,,,WESTERN JUNCTION,Y,7212,,,
,,,AVOCA,Y,7213,,,
,,,ROSSARDEN,Y,7213,,,
,,,ROYAL GEORGE,Y,7213,,,
,,,STORYS CREEK,Y,7213,,,
,,,FINGAL,Y,7214,,,
,,,MANGANA,Y,7214,,,
,,,MATHINNA,Y,7214,,,
,,,UPPER ESK,Y,7214,,,
,,,BEAUMARIS,Y,7215,,,
,,,BICHENO,Y,7215,,,
,,,CHAIN OF LAGOONS,Y,7215,,,
,,,COLES BAY,Y,7215,,,
,,,CORNWALL,Y,7215,,,
,,,DOUGLAS RIVER,Y,7215,,,
,,,DOUGLAS-APSLEY,Y,7215,,,
,,,FALMOUTH,Y,7215,,,
,,,FOUR MILE CREEK,Y,7215,,,
,,,FREYCINET,Y,7215,,,
,,,FRIENDLY BEACHES,Y,7215,,,
,,,GRAY,Y,7215,,,
,,,SCAMANDER,Y,7215,,,
,,,SEYMOUR,Y,7215,,,
