AD_Org_ID[Name],C_Country_ID[Name],C_Region_ID[Name],Name,IsActive,Postal,AreaCode,Locode,Coordinates
,,,PICTON EAST,Y,6229,,,
,,,BUNBURY,Y,6230,,,
,,,CAREY PARK,Y,6230,,,
,,,COLLEGE GROVE,Y,6230,,,
,,,DALYELLUP,Y,6230,,,
,,,DAVENPORT,Y,6230,,,
,,,EAST BUNBURY,Y,6230,,,
,,,GELORUP,Y,6230,,,
,,,GLEN IRIS,Y,6230,,,
,,,PELICAN POINT,Y,6230,,,
,,,SOUTH BUNBURY,Y,6230,,,
,,,USHER,Y,6230,,,
,,,VITTORIA,Y,6230,,,
,,,WITHERS,Y,6230,,,
,,,BUNBURY,Y,6231,,,
,,,EATON,Y,6232,,,
,,,MILLBRIDGE,Y,6232,,,
,,,AUSTRALIND,Y,6233,,,
,,,BINNINGUP,Y,6233,,,
,,,LESCHENAULT,Y,6233,,,
,,,PARKFIELD,Y,6233,,,
,,,WELLESLEY,Y,6233,,,
,,,CROOKED BROOK,Y,6236,,,
,,,DARDANUP,Y,6236,,,
,,,DARDANUP WEST,Y,6236,,,
,,,FERGUSON,Y,6236,,,
,,,HENTY,Y,6236,,,
,,,PARADISE,Y,6236,,,
,,,WELLINGTON FOREST,Y,6236,,,
,,,WELLINGTON MILL,Y,6236,,,
,,,BOYANUP,Y,6237,,,
,,,ELGIN,Y,6237,,,
,,,GWINDINUP,Y,6237,,,
,,,NORTH BOYANUP,Y,6237,,,
,,,STRATHAM,Y,6237,,,
,,,THE PLAINS,Y,6237,,,
,,,ARGYLE,Y,6239,,,
,,,BEELERUP,Y,6239,,,
,,,BROOKHAMPTON,Y,6239,,,
,,,CHARLEY CREEK,Y,6239,,,
,,,DONNYBROOK,Y,6239,,,
,,,GLEN MERVYN,Y,6239,,,
,,,PAYNEDALE,Y,6239,,,
,,,QUEENWOOD,Y,6239,,,
,,,THOMSON BROOK,Y,6239,,,
,,,UPPER CAPEL,Y,6239,,,
,,,YABBERUP,Y,6239,,,
,,,LOWDEN,Y,6240,,,
,,,WILGA,Y,6243,,,
,,,WILGA WEST,Y,6243,,,
,,,BOYUP BROOK,Y,6244,,,
,,,CHOWERUP,Y,6244,,,
,,,DINNINUP,Y,6244,,,
,,,KULIKUP,Y,6244,,,
,,,MAYANUP,Y,6244,,,
,,,SCOTTS BROOK,Y,6244,,,
,,,TONEBRIDGE,Y,6244,,,
,,,TRIGWELL,Y,6244,,,
